posicao,codigo_ibge,municipio,unidade_federativa,populacao,is_capital
4460,2508109,Lagoa,Paraíba,4666,FALSE
4461,4304671,Capivari do Sul,Rio Grande do Sul,4660,FALSE
4462,3163904,São Pedro da União,Minas Gerais,4659,FALSE
4463,4318424,São João da Urtiga,Rio Grande do Sul,4657,FALSE
4464,2205565,Lagoa do Barro do Piauí,Piauí,4655,FALSE
4465,3145851,Oratórios,Minas Gerais,4655,FALSE
4466,3112208,Capela Nova,Minas Gerais,4653,FALSE
4467,3531704,Monteiro Lobato,São Paulo,4653,FALSE
4468,4315750,Riozinho,Rio Grande do Sul,4653,FALSE
4469,4108452,Foz do Jordão,Paraná,4650,FALSE
4470,1718550,Riachinho,Tocantins,4645,FALSE
4471,2209351,Santana do Piauí,Piauí,4634,FALSE
4472,2412401,São José do Seridó,Rio Grande do Norte,4634,FALSE
4473,3540259,Pontalinda,São Paulo,4628,FALSE
4474,4107850,Flor da Serra do Sul,Paraná,4624,FALSE
4475,4214904,Rio Fortuna,Santa Catarina,4611,FALSE
4476,2209856,São João da Canabrava,Piauí,4608,FALSE
4477,3106606,Bertópolis,Minas Gerais,4604,FALSE
4478,3156106,Ritápolis,Minas Gerais,4604,FALSE
4479,2407609,Messias Targino,Rio Grande do Norte,4601,FALSE
4480,4215075,Riqueza,Santa Catarina,4598,FALSE
4481,5221502,Turvânia,Goiás,4598,FALSE
4482,1717800,Ponte Alta do Bom Jesus,Tocantins,4596,FALSE
4483,3156452,Rosário da Limeira,Minas Gerais,4594,FALSE
4484,1703073,Barra do Ouro,Tocantins,4591,FALSE
4485,4311718,Maçambará,Rio Grande do Sul,4587,FALSE
4486,2110807,São Félix de Balsas,Maranhão,4585,FALSE
4487,3527801,Lupércio,São Paulo,4584,FALSE
4488,3127057,Fronteira dos Vales,Minas Gerais,4581,FALSE
4489,3117405,Conceição de Ipanema,Minas Gerais,4574,FALSE
4490,2210359,São Lourenço do Piauí,Piauí,4573,FALSE
4491,2513802,Santa Teresinha,Paraíba,4573,FALSE
4492,3136108,Joanésia,Minas Gerais,4573,FALSE
4493,4121109,Quinta do Sol,Paraná,4573,FALSE
4494,2210904,Socorro do Piauí,Piauí,4569,FALSE
4495,4322152,Tunas,Rio Grande do Sul,4569,FALSE
4496,3111705,Canaã,Minas Gerais,4563,FALSE
4497,4209854,Lindóia do Sul,Santa Catarina,4563,FALSE
4498,2204550,Guaribas,Piauí,4562,FALSE
4499,2206001,Marcos Parente,Piauí,4549,FALSE
4500,4306734,Doutor Maurício Cardoso,Rio Grande do Sul,4549,FALSE
4501,2607109,Ingazeira,Pernambuco,4548,FALSE
4502,4218756,Tunápolis,Santa Catarina,4543,FALSE
4503,3543204,Ribeirão do Sul,São Paulo,4541,FALSE
4504,4107538,Entre Rios do Oeste,Paraná,4539,FALSE
4505,5210802,Itajá,Goiás,4539,FALSE
4506,4308078,Fazenda Vilanova,Rio Grande do Sul,4533,FALSE
4507,2206654,Morro Cabeça no Tempo,Piauí,4532,FALSE
4508,3554201,Tejupá,São Paulo,4532,FALSE
4509,2513927,São Bentinho,Paraíba,4529,FALSE
4510,3112059,Cantagalo,Minas Gerais,4525,FALSE
4511,5107248,Santa Carmem,Mato Grosso,4525,FALSE
4512,3525607,João Ramalho,São Paulo,4523,FALSE
4513,2512754,Riachão do Bacamarte,Paraíba,4521,FALSE
4514,5108808,Nova Guarita,Mato Grosso,4519,FALSE
4515,4312153,Mato Leitão,Rio Grande do Sul,4515,FALSE
4516,4120655,Quarto Centenário,Paraná,4512,FALSE
4517,2512762,Riachão do Poço,Paraíba,4509,FALSE
4518,2205250,Jardim do Mulato,Piauí,4504,FALSE
4519,3546207,Santa Cruz da Conceição,São Paulo,4503,FALSE
4520,3136520,José Gonçalves de Minas,Minas Gerais,4501,FALSE
4521,2201804,Bocaina,Piauí,4500,FALSE
4522,2509339,Matinhas,Paraíba,4500,FALSE
4523,3150307,Piedade do Rio Grande,Minas Gerais,4497,FALSE
4524,4126355,Serranópolis do Iguaçu,Paraná,4495,FALSE
4525,5215256,Novo Planalto,Goiás,4495,FALSE
4526,5218789,Rio Quente,Goiás,4493,FALSE
4527,4219176,Vargem Bonita,Santa Catarina,4492,FALSE
4528,3100807,Aguanil,Minas Gerais,4486,FALSE
4529,3146404,Paineiras,Minas Gerais,4486,FALSE
4530,3532108,Murutinga do Sul,São Paulo,4486,FALSE
4531,4304002,Campo Novo,Rio Grande do Sul,4484,FALSE
4532,3508207,Buritizal,São Paulo,4481,FALSE
4533,5213772,Montividiu do Norte,Goiás,4479,FALSE
4534,3114808,Carvalhos,Minas Gerais,4478,FALSE
4535,2208874,Ribeira do Piauí,Piauí,4477,FALSE
4536,4106704,Cruzeiro do Sul,Paraná,4469,FALSE
4537,2411007,Rodolfo Fernandes,Rio Grande do Norte,4467,FALSE
4538,4110904,Itaguajé,Paraná,4466,FALSE
4539,2203800,Flores do Piauí,Piauí,4463,FALSE
4540,2911253,Gavião,Bahia,4463,FALSE
4541,2211704,Wall Ferraz,Piauí,4462,FALSE
4542,1703206,Bernardo Sayão,Tocantins,4459,FALSE
4543,3140605,Materlândia,Minas Gerais,4459,FALSE
4544,4110409,Indianópolis,Paraná,4457,FALSE
4545,4204350,Cordilheira Alta,Santa Catarina,4453,FALSE
4546,2205300,Jerumenha,Piauí,4452,FALSE
4547,4121257,Ramilândia,Paraná,4451,FALSE
4548,2411700,São Bento do Trairi,Rio Grande do Norte,4449,FALSE
4549,2209559,São Braz do Piauí,Piauí,4448,FALSE
4550,1717008,Pindorama do Tocantins,Tocantins,4447,FALSE
4551,2900603,Aiquara,Bahia,4446,FALSE
4552,4207601,Ipira,Santa Catarina,4446,FALSE
4553,2203255,Curralinhos,Piauí,4443,FALSE
4554,2413201,Senador Georgino Avelino,Rio Grande do Norte,4440,FALSE
4555,3157302,Santa Bárbara do Tugúrio,Minas Gerais,4430,FALSE
4556,2514107,São João do Tigre,Paraíba,4422,FALSE
4557,3162658,São João do Pacuí,Minas Gerais,4419,FALSE
4558,3126307,Fortaleza de Minas,Minas Gerais,4412,FALSE
4559,4205209,Erval Velho,Santa Catarina,4412,FALSE
4560,3120102,Couto de Magalhães de Minas,Minas Gerais,4410,FALSE
4561,3157500,Santa Efigênia de Minas,Minas Gerais,4409,FALSE
4562,3149606,Pequi,Minas Gerais,4406,FALSE
4563,4309753,Ibarama,Rio Grande do Sul,4406,FALSE
4564,4115457,Marquinho,Paraná,4405,FALSE
4565,5203575,Bonópolis,Goiás,4405,FALSE
4566,4110003,Iguaraçu,Paraná,4404,FALSE
4567,4311908,Marcelino Ramos,Rio Grande do Sul,4402,FALSE
4568,2211407,Várzea Grande,Piauí,4391,FALSE
4569,1703867,Cariri do Tocantins,Tocantins,4382,FALSE
4570,3534005,Onda Verde,São Paulo,4381,FALSE
4571,4312203,Maximiliano de Almeida,Rio Grande do Sul,4377,FALSE
4572,2207959,Nova Santa Rita,Piauí,4374,FALSE
4573,4323408,Vila Maria,Rio Grande do Sul,4358,FALSE
4574,2203420,Domingos Mourão,Piauí,4355,FALSE
4575,3132602,Itamarati de Minas,Minas Gerais,4355,FALSE
4576,5212956,Matrinchã,Goiás,4351,FALSE
4577,3127404,Gonçalves,Minas Gerais,4350,FALSE
4578,3135308,Japaraíba,Minas Gerais,4350,FALSE
4579,4314472,Pinhal Grande,Rio Grande do Sul,4350,FALSE
4580,3127206,Funilândia,Minas Gerais,4349,FALSE
4581,2204105,Francisco Ayres,Piauí,4348,FALSE
4582,2700805,Belém,Alagoas,4344,FALSE
4583,1715101,Novo Acordo,Tocantins,4342,FALSE
4584,3108701,Brás Pires,Minas Gerais,4333,FALSE
4585,2508554,Logradouro,Paraíba,4332,FALSE
4586,3136801,Juramento,Minas Gerais,4331,FALSE
4587,4211454,Nova Itaberaba,Santa Catarina,4331,FALSE
4588,4309159,Gramado Xavier,Rio Grande do Sul,4325,FALSE
4589,4308458,Fortaleza dos Valos,Rio Grande do Sul,4320,FALSE
4590,1711951,Lagoa do Tocantins,Tocantins,4316,FALSE
4591,2207751,Passagem Franca do Piauí,Piauí,4313,FALSE
4592,2208858,Riacho Frio,Piauí,4312,FALSE
4593,1101559,Teixeirópolis,Rondônia,4308,FALSE
4594,2512077,Poço de José de Moura,Paraíba,4307,FALSE
4595,3170438,União de Minas,Minas Gerais,4304,FALSE
4596,3201803,Divino de São Lourenço,Espírito Santo,4304,FALSE
4597,3545506,Sandovalina,São Paulo,4302,FALSE
4598,3159001,Santana do Riacho,Minas Gerais,4295,FALSE
4599,2210631,Sebastião Leal,Piauí,4294,FALSE
4600,1718501,Recursolândia,Tocantins,4293,FALSE
4601,3166501,Serra Azul de Minas,Minas Gerais,4293,FALSE
4602,5213905,Mossâmedes,Goiás,4290,FALSE
4603,3533700,Ocauçu,São Paulo,4289,FALSE
4604,4323457,Vila Nova do Sul,Rio Grande do Sul,4280,FALSE
4605,4321857,Três Palmeiras,Rio Grande do Sul,4271,FALSE
4606,3163003,São José da Safira,Minas Gerais,4268,FALSE
4607,4201273,Arabutã,Santa Catarina,4267,FALSE
4608,3508306,Cabrália Paulista,São Paulo,4264,FALSE
4609,4119707,Planaltina do Paraná,Paraná,4263,FALSE
4610,3152131,Ponto Chique,Minas Gerais,4261,FALSE
4611,1715002,Nova Rosalândia,Tocantins,4260,FALSE
4612,3123304,Dores do Turvo,Minas Gerais,4259,FALSE
4613,2408409,Olho-d'Água do Borges,Rio Grande do Norte,4258,FALSE
4614,2408607,Paraná,Rio Grande do Norte,4254,FALSE
4615,3150000,Pescador,Minas Gerais,4252,FALSE
4616,4106571,Cruzeiro do Iguaçu,Paraná,4252,FALSE
4617,4117214,Nova Santa Bárbara,Paraná,4249,FALSE
4618,5208103,Formoso,Goiás,4248,FALSE
4619,3522653,Itapirapuã Paulista,São Paulo,4241,FALSE
4620,2411908,São Francisco do Oeste,Rio Grande do Norte,4228,FALSE
4621,3131406,Ipiaçu,Minas Gerais,4221,FALSE
4622,3521200,Iporanga,São Paulo,4218,FALSE
4623,3107604,Bom Jesus da Penha,Minas Gerais,4217,FALSE
4624,4301875,Barra do Quaraí,Rio Grande do Sul,4215,FALSE
4625,2512200,Prata,Paraíba,4209,FALSE
4626,4210902,Modelo,Santa Catarina,4209,FALSE
4627,2410801,Riacho de Santana,Rio Grande do Norte,4204,FALSE
4628,2514008,São João do Cariri,Paraíba,4199,FALSE
4629,5201504,Aporé,Goiás,4198,FALSE
4630,3163201,São José do Alegre,Minas Gerais,4196,FALSE
4631,3502606,Aparecida d'Oeste,São Paulo,4196,FALSE
4632,4313391,Novo Cabrais,Rio Grande do Sul,4196,FALSE
4633,3122603,Dom Joaquim,Minas Gerais,4195,FALSE
4634,3508900,Caiabu,São Paulo,4191,FALSE
4635,2414753,Venha-Ver,Rio Grande do Norte,4177,FALSE
4636,3540408,Populina,São Paulo,4169,FALSE
4637,3500808,Alfredo Marcondes,São Paulo,4166,FALSE
4638,3531605,Monte Castelo,São Paulo,4166,FALSE
4639,4313490,Novo Barreiro,Rio Grande do Sul,4164,FALSE
4640,2504074,Caraúbas,Paraíba,4162,FALSE
4641,3500907,Altair,São Paulo,4160,FALSE
4642,3165909,Senador Modestino Gonçalves,Minas Gerais,4156,FALSE
4643,2703908,Jundiá,Alagoas,4155,FALSE
4644,3549607,São José do Barreiro,São Paulo,4147,FALSE
4645,4212270,Passos Maia,Santa Catarina,4147,FALSE
4646,4205100,Dona Emma,Santa Catarina,4146,FALSE
4647,3157377,Santa Cruz de Salinas,Minas Gerais,4142,FALSE
4648,2514701,São José do Sabugi,Paraíba,4141,FALSE
4649,3150208,Piedade de Ponte Nova,Minas Gerais,4140,FALSE
4650,2207306,Paes Landim,Piauí,4129,FALSE
4651,4107546,Espigão Alto do Iguaçu,Paraná,4117,FALSE
4652,3140100,Marilac,Minas Gerais,4115,FALSE
4653,3502408,Anhumas,São Paulo,4115,FALSE
4654,2411056,Tibau,Rio Grande do Norte,4106,FALSE
4655,1705607,Conceição do Tocantins,Tocantins,4105,FALSE
4656,4103008,Boa Esperança,Paraná,4105,FALSE
4657,3137304,Lagoa dos Patos,Minas Gerais,4102,FALSE
4658,3169059,Tocos do Moji,Minas Gerais,4101,FALSE
4659,3533304,Nova Luzitânia,São Paulo,4101,FALSE
4660,2202455,Capitão Gervásio Oliveira,Piauí,4100,FALSE
4661,4113106,Kaloré,Paraná,4100,FALSE
4662,3501103,Alto Alegre,São Paulo,4099,FALSE
4663,4122172,Rio Branco do Ivaí,Paraná,4096,FALSE
4664,1703891,Carrasco Bonito,Tocantins,4095,FALSE
4665,3541109,Presidente Alves,São Paulo,4094,FALSE
4666,3540853,Pracinha,São Paulo,4093,FALSE
4667,3528908,Mariápolis,São Paulo,4084,FALSE
4668,3535903,Paranapuã,São Paulo,4078,FALSE
4669,4310306,Ilópolis,Rio Grande do Sul,4078,FALSE
4670,3168309,Taquaraçu de Minas,Minas Gerais,4077,FALSE
4671,2404002,Frutuoso Gomes,Rio Grande do Norte,4068,FALSE
4672,2908804,Contendas do Sincorá,Bahia,4066,FALSE
4673,4120309,Porto Vitória,Paraná,4065,FALSE
4674,2205581,Lagoa do Piauí,Piauí,4064,FALSE
4675,4205159,Doutor Pedrinho,Santa Catarina,4064,FALSE
4676,5107297,São José do Povo,Mato Grosso,4063,FALSE
4677,2910206,Dom Macedo Costa,Bahia,4058,FALSE
4678,5220264,São Miguel do Passa-Quatro,Goiás,4057,FALSE
4679,3512704,Corumbataí,São Paulo,4055,FALSE
4680,3114600,Carrancas,Minas Gerais,4047,FALSE
4681,2207793,Pau d'Arco do Piauí,Piauí,4045,FALSE
4682,2912608,Ibiquera,Bahia,4044,FALSE
4683,4103479,Cafezal do Sul,Paraná,4044,FALSE
4684,3140308,Marliéria,Minas Gerais,4039,FALSE
4685,5103361,Conquista d'Oeste,Mato Grosso,4038,FALSE
4686,3154705,Ribeirão Vermelho,Minas Gerais,4033,FALSE
4687,5005103,Jateí,Mato Grosso do Sul,4027,FALSE
4688,4128658,Virmond,Paraná,4023,FALSE
4689,2202737,Coivaras,Piauí,4020,FALSE
4690,2407252,Major Sales,Rio Grande do Norte,4020,FALSE
4691,2209153,Santa Cruz dos Milagres,Piauí,4019,FALSE
4692,2201556,Bela Vista do Piauí,Piauí,4015,FALSE
4693,4120853,Quatro Pontes,Paraná,4015,FALSE
4694,4309951,Ibirapuitã,Rio Grande do Sul,4013,FALSE
4695,3161650,São Geraldo do Baixio,Minas Gerais,4012,FALSE
4696,5218102,Portelândia,Goiás,4011,FALSE
4697,2508703,Mãe d'Água,Paraíba,4009,FALSE
4698,4312054,Marques de Souza,Rio Grande do Sul,4009,FALSE
4699,2801108,Canhoba,Sergipe,4008,FALSE
4700,4116406,Nossa Senhora das Graças,Paraná,4008,FALSE
4701,5106273,Novo Horizonte do Norte,Mato Grosso,4004,FALSE
4702,2514552,São José de Princesa,Paraíba,4003,FALSE
4703,5107578,Rondolândia,Mato Grosso,4001,FALSE
4704,3171105,Veríssimo,Minas Gerais,3999,FALSE
4705,2401503,Barcelona,Rio Grande do Norte,3998,FALSE
4706,2406908,Lucrécia,Rio Grande do Norte,3996,FALSE
4707,3100401,Acaiaca,Minas Gerais,3994,FALSE
4708,3520806,Inúbia Paulista,São Paulo,3991,FALSE
4709,2501351,Assunção,Paraíba,3990,FALSE
4710,2801900,Cumbe,Sergipe,3987,FALSE
4711,3110202,Cajuri,Minas Gerais,3987,FALSE
4712,4116307,Munhoz de Mello,Paraná,3984,FALSE
4713,3109253,Bugre,Minas Gerais,3982,FALSE
4714,4123956,Santa Mônica,Paraná,3981,FALSE
4715,3158607,Santana do Deserto,Minas Gerais,3976,FALSE
4716,4207759,Iraceminha,Santa Catarina,3976,FALSE
4717,4212403,Pedras Grandes,Santa Catarina,3976,FALSE
4718,3148905,Pedra do Indaiá,Minas Gerais,3972,FALSE
4719,3533205,Nova Independência,São Paulo,3969,FALSE
4720,3127388,Goianá,Minas Gerais,3966,FALSE
4721,4219408,Witmarsum,Santa Catarina,3965,FALSE
4722,3552551,Suzanápolis,São Paulo,3963,FALSE
4723,3161601,São Geraldo da Piedade,Minas Gerais,3962,FALSE
4724,1720499,São Valério da Natividade,Tocantins,3960,FALSE
4725,2918902,Lajedão,Bahia,3955,FALSE
4726,3115201,Conceição da Barra de Minas,Minas Gerais,3954,FALSE
4727,3507159,Bom Sucesso de Itararé,São Paulo,3954,FALSE
4728,4113403,Leópolis,Paraná,3954,FALSE
4729,2201176,Barra d'Alcântara,Piauí,3951,FALSE
4730,2202251,Canavieira,Piauí,3950,FALSE
4731,2207553,Paquetá,Piauí,3945,FALSE
4732,4208609,Jaborá,Santa Catarina,3936,FALSE
4733,4219606,Xavantina,Santa Catarina,3933,FALSE
4734,2510501,Olivedos,Paraíba,3932,FALSE
4735,2807006,São Miguel do Aleixo,Sergipe,3930,FALSE
4736,4218350,Treviso,Santa Catarina,3929,FALSE
4737,4315206,Putinga,Rio Grande do Sul,3919,FALSE
4738,2806503,Santa Rosa de Lima,Sergipe,3913,FALSE
4739,3125002,Ewbank da Câmara,Minas Gerais,3913,FALSE
4740,3160108,Santo Antônio do Grama,Minas Gerais,3911,FALSE
4741,3102209,Alvarenga,Minas Gerais,3907,FALSE
4742,4314779,Pontão,Rio Grande do Sul,3904,FALSE
4743,1714302,Nazaré,Tocantins,3898,FALSE
4744,2406155,Jundiá,Rio Grande do Norte,3898,FALSE
4745,3520707,Indiaporã,São Paulo,3897,FALSE
4746,3141900,Minduri,Minas Gerais,3894,FALSE
4747,5209408,Guarani de Goiás,Goiás,3893,FALSE
4748,4102208,Atalaia,Paraná,3892,FALSE
4749,2512036,Poço Dantas,Paraíba,3888,FALSE
4750,4103958,Campina do Simão,Paraná,3887,FALSE
4751,3503505,Areias,São Paulo,3886,FALSE
4752,2513000,Salgadinho,Paraíba,3885,FALSE
4753,4311981,Mariana Pimentel,Rio Grande do Sul,3885,FALSE
4754,5218052,Porteirão,Goiás,3881,FALSE
4755,2204600,Hugo Napoleão,Piauí,3877,FALSE
4756,2201988,Brejo do Piauí,Piauí,3875,FALSE
4757,4314308,Pejuçara,Rio Grande do Sul,3874,FALSE
4758,3158409,Santana de Cataguases,Minas Gerais,3872,FALSE
4759,3163300,São José do Divino,Minas Gerais,3860,FALSE
4760,4106100,Conselheiro Mairinck,Paraná,3860,FALSE
4761,4213104,Piratuba,Santa Catarina,3854,FALSE
4762,4305959,Cotiporã,Rio Grande do Sul,3853,FALSE
4763,3542305,Redenção da Serra,São Paulo,3851,FALSE
4764,1711506,Jaú do Tocantins,Tocantins,3849,FALSE
4765,5106174,Nova Nazaré,Mato Grosso,3849,FALSE
4766,3157609,Santa Fé de Minas,Minas Gerais,3846,FALSE
4767,2410009,Pilões,Rio Grande do Norte,3838,FALSE
4768,3160207,Santo Antônio do Itambé,Minas Gerais,3838,FALSE
4769,4314035,Pareci Novo,Rio Grande do Sul,3837,FALSE
4770,3529609,Meridiano,São Paulo,3836,FALSE
4771,1707553,Fátima,Tocantins,3835,FALSE
4772,3522000,Itaju,São Paulo,3835,FALSE
4773,4104055,Campo Bonito,Paraná,3833,FALSE
4774,5106208,Nova Brasilândia,Mato Grosso,3829,FALSE
4775,4313607,Paim Filho,Rio Grande do Sul,3828,FALSE
4776,5221908,Varjão,Goiás,3827,FALSE
4777,5208152,Gameleira de Goiás,Goiás,3818,FALSE
4778,3111150,Campo Azul,Minas Gerais,3817,FALSE
4779,5006259,Novo Horizonte do Sul,Mato Grosso do Sul,3814,FALSE
4780,4123824,Santa Lúcia,Paraná,3813,FALSE
4781,5200829,Amaralina,Goiás,3812,FALSE
4782,4310850,Jaboticaba,Rio Grande do Sul,3810,FALSE
4783,5219357,Santa Isabel,Goiás,3809,FALSE
4784,4121307,Rancho Alegre,Paraná,3808,FALSE
4785,5108105,Tesouro,Mato Grosso,3805,FALSE
4786,3541653,Quadra,São Paulo,3804,FALSE
4787,5204557,Caldazinha,Goiás,3804,FALSE
4788,3121704,Diogo de Vasconcelos,Minas Gerais,3802,FALSE
4789,3141306,Medeiros,Minas Gerais,3802,FALSE
4790,4109005,Guapirama,Paraná,3802,FALSE
4791,5104559,Itaúba,Mato Grosso,3802,FALSE
4792,2511004,Pedra Branca,Paraíba,3801,FALSE
4793,4319356,São Pedro da Serra,Rio Grande do Sul,3801,FALSE
4794,2209500,Santo Inácio do Piauí,Piauí,3798,FALSE
4795,2505501,Vista Serrana,Paraíba,3798,FALSE
4796,3128501,Guarará,Minas Gerais,3796,FALSE
4797,4315354,Quinze de Novembro,Rio Grande do Sul,3796,FALSE
4798,3134509,Itutinga,Minas Gerais,3788,FALSE
4799,2919009,Lajedinho,Bahia,3783,FALSE
4800,4215356,Saltinho,Santa Catarina,3781,FALSE
4801,5214101,Mutunópolis,Goiás,3778,FALSE
4802,1710904,Itapiratins,Tocantins,3777,FALSE
4803,3159100,Santana dos Montes,Minas Gerais,3777,FALSE
4804,2408706,Paraú,Rio Grande do Norte,3768,FALSE
4805,1100262,Rio Crespo,Rondônia,3764,FALSE
4806,5215405,Ouro Verde de Goiás,Goiás,3759,FALSE
4807,1702703,Aurora do Tocantins,Tocantins,3757,FALSE
4808,4305405,Chiapetta,Rio Grande do Sul,3756,FALSE
4809,4120333,Prado Ferreira,Paraná,3753,FALSE
4810,3167905,Tabuleiro,Minas Gerais,3750,FALSE
4811,3141207,Matutina,Minas Gerais,3749,FALSE
4812,4300059,Água Santa,Rio Grande do Sul,3748,FALSE
4813,2210102,São José do Peixe,Piauí,3745,FALSE
4814,4202859,Braço do Trombudo,Santa Catarina,3743,FALSE
4815,1712405,Lizarda,Tocantins,3740,FALSE
4816,3160900,São Brás do Suaçuí,Minas Gerais,3738,FALSE
4817,4216354,São João do Itaperiú,Santa Catarina,3733,FALSE
4818,2806909,São Francisco,Sergipe,3724,FALSE
4819,2918704,Lafaiete Coutinho,Bahia,3724,FALSE
4820,5209606,Heitoraí,Goiás,3724,FALSE
4821,3110806,Campanário,Minas Gerais,3721,FALSE
4822,5106190,Nova Santa Helena,Mato Grosso,3718,FALSE
4823,4311122,Jaquirana,Rio Grande do Sul,3716,FALSE
4824,3119906,Córrego do Bom Jesus,Minas Gerais,3704,FALSE
4825,5203609,Brazabrantes,Goiás,3703,FALSE
4826,5207352,Edealina,Goiás,3699,FALSE
4827,3528205,Macedônia,São Paulo,3698,FALSE
4828,3538303,Piquerobi,São Paulo,3692,FALSE
4829,4313359,Nova Roma do Sul,Rio Grande do Sul,3689,FALSE
4830,1718402,Presidente Kennedy,Tocantins,3684,FALSE
4831,2401909,Caiçara do Rio do Vento,Rio Grande do Norte,3684,FALSE
4832,2503407,Cacimba de Areia,Paraíba,3682,FALSE
4833,2803807,Malhada dos Bois,Sergipe,3682,FALSE
4834,3501202,Álvares Florence,São Paulo,3679,FALSE
4835,2207850,Pavussu,Piauí,3677,FALSE
4836,3122470,Dom Bosco,Minas Gerais,3677,FALSE
4837,4320602,Severiano de Almeida,Rio Grande do Sul,3657,FALSE
4838,4307815,Estrela Velha,Rio Grande do Sul,3655,FALSE
4839,4125456,São José das Palmeiras,Paraná,3654,FALSE
4840,3514924,Elisiário,São Paulo,3651,FALSE
4841,4304655,Capão do Cipó,Rio Grande do Sul,3651,FALSE
4842,4204103,Caxambu do Sul,Santa Catarina,3642,FALSE
4843,3115409,Catas Altas da Noruega,Minas Gerais,3641,FALSE
4844,3153202,Presidente Juscelino,Minas Gerais,3641,FALSE
4845,5204656,Campinaçu,Goiás,3640,FALSE
4846,3551207,Sarutaiá,São Paulo,3638,FALSE
4847,3149200,Pedrinópolis,Minas Gerais,3635,FALSE
4848,5204607,Campestre de Goiás,Goiás,3630,FALSE
4849,3543600,Rifaina,São Paulo,3629,FALSE
4850,2514800,São José dos Cordeiros,Paraíba,3628,FALSE
4851,3120706,Cruzeiro da Fortaleza,Minas Gerais,3626,FALSE
4852,4312757,Nova Alvorada,Rio Grande do Sul,3625,FALSE
4853,5108204,Torixoréu,Mato Grosso,3609,FALSE
4854,3171402,Vieiras,Minas Gerais,3608,FALSE
4855,3102407,Alvorada de Minas,Minas Gerais,3606,FALSE
4856,3109600,Cachoeira da Prata,Minas Gerais,3603,FALSE
4857,3153004,Pratinha,Minas Gerais,3603,FALSE
4858,3160009,Santo Antônio do Aventureiro,Minas Gerais,3602,FALSE
4859,2411106,Ruy Barbosa,Rio Grande do Norte,3600,FALSE
4860,3144904,Nova Módica,Minas Gerais,3600,FALSE
4861,2505808,Duas Estradas,Paraíba,3596,FALSE
4862,2513356,Santa Inês,Paraíba,3595,FALSE
4863,2512747,Riachão,Paraíba,3588,FALSE
4864,5007976,Taquarussu,Mato Grosso do Sul,3588,FALSE
4865,5215900,Palminópolis,Goiás,3585,FALSE
4866,2411809,São Fernando,Rio Grande do Norte,3584,FALSE
4867,4300851,Arambaré,Rio Grande do Sul,3581,FALSE
4868,4122800,Salgado Filho,Paraná,3580,FALSE
4869,2410702,Riacho da Cruz,Rio Grande do Norte,3579,FALSE
4870,3114709,Carvalhópolis,Minas Gerais,3579,FALSE
4871,2907400,Catolândia,Bahia,3577,FALSE
4872,4219101,Vargeão,Santa Catarina,3573,FALSE
4873,2201572,Belém do Piauí,Piauí,3566,FALSE
4874,5209804,Hidrolina,Goiás,3564,FALSE
4875,3153707,Quartel Geral,Minas Gerais,3563,FALSE
4876,3500204,Adolfo,São Paulo,3562,FALSE
4877,4310900,Jacutinga,Rio Grande do Sul,3561,FALSE
4878,2202075,Cajazeiras do Piauí,Piauí,3559,FALSE
4879,2514602,São José do Bonfim,Paraíba,3557,FALSE
4880,2516151,Sossêgo,Paraíba,3555,FALSE
4881,4213005,Pinheiro Preto,Santa Catarina,3555,FALSE
4882,4301552,Áurea,Rio Grande do Sul,3554,FALSE
4883,1703057,Bandeirantes do Tocantins,Tocantins,3553,FALSE
4884,1713957,Muricilândia,Tocantins,3551,FALSE
4885,3539707,Platina,São Paulo,3550,FALSE
4886,4201604,Arroio Trinta,Santa Catarina,3550,FALSE
4887,4103156,Bom Jesus do Sul,Paraná,3541,FALSE
4888,3119005,Cordislândia,Minas Gerais,3538,FALSE
4889,3156403,Romaria,Minas Gerais,3533,FALSE
4890,5221007,Taquaral de Goiás,Goiás,3529,FALSE
4891,4318622,São José dos Ausentes,Rio Grande do Sul,3527,FALSE
4892,5108303,União do Sul,Mato Grosso,3525,FALSE
4893,3166105,Senhora do Porto,Minas Gerais,3523,FALSE
4894,2505907,Emas,Paraíba,3522,FALSE
4895,5201603,Araçu,Goiás,3522,FALSE
4896,2704906,Mar Vermelho,Alagoas,3514,FALSE
4897,3551306,Sebastianópolis do Sul,São Paulo,3513,FALSE
4898,4102752,Bela Vista da Caroba,Paraná,3511,FALSE
4899,4311130,Jari,Rio Grande do Sul,3503,FALSE
4900,2502052,Bernardino Batista,Paraíba,3501,FALSE
4901,3124708,Estrela do Indaiá,Minas Gerais,3500,FALSE
4902,5221452,Trombas,Goiás,3500,FALSE
4903,4322525,Vale Verde,Rio Grande do Sul,3497,FALSE
4904,5103809,Figueirópolis d'Oeste,Mato Grosso,3494,FALSE
4905,3530904,Mombuca,São Paulo,3493,FALSE
4906,2515203,São Sebastião do Umbuzeiro,Paraíba,3489,FALSE
4907,3129905,Ibitiúra de Minas,Minas Gerais,3488,FALSE
4908,5206503,Cromínia,Goiás,3486,FALSE
4909,3126950,Frei Lagonegro,Minas Gerais,3478,FALSE
4910,4202438,Bocaina do Sul,Santa Catarina,3474,FALSE
4911,2210623,Sebastião Barros,Piauí,3469,FALSE
4912,3505005,Barão de Antonina,São Paulo,3469,FALSE
4913,4310553,Itacurubi,Rio Grande do Sul,3465,FALSE
